,std,mean
,CONSO_JOURNALIERE,CONSO_JOURNALIERE
SITE_NAME,,
1389BR,11.240819365153056,27.977999999999998
1390BR,8.326637476596822,35.8775
1391BR,0.6434671708797634,52.114999999999995
1392BR,21.571984918716534,68.84666666666668
1393BR,9.616652224137045,63.290000000000006
1394BR,26.60842817604978,68.675
1395BR,0.8782748241106931,37.895
1396BR,9.29493801878793,8.690857142857142
1399BR,3.5001785668734122,52.985
1400BR,19.979823049539476,22.96909090909091
1401BR,5.416437943888953,23.240000000000002
1402BR,1.4990663761154803,30.189999999999998
1403BR,2.2792103895867095,19.25
1405BR,2.5173001410241107,68.59
1406BR,2.6570723236926237,48.98666666666666
1410BR,6.693971551033842,7.694857142857143
1411BR,1.3364318164425752,28.435
1413BR,9.194337025220108,36.04666666666667
1415BR,8.818494511794258,15.183636363636365
1416BR,22.055764670371445,29.071363636363632
1419BR,0.6434671708797558,67.365
1421BR,953.5927198832243,383.9385714285714
1429BR,20.041661679041056,21.770285714285716
1430BR,6.045762979144987,61.504999999999995
1432BR,191.76989501309464,138.33666666666667
1443BR,25.381534024649586,45.132222222222225
1448BR,5.161879502661795,60.25
1449BR,0.0,50.67
1451BR,34.27728742671061,65.20666666666666
1457BR,3.309259735953042,18.86
1458BR,22.082944776455882,22.845
1600BR,5.241650075388523,5.093333333333333
1601BR,5.947794630160563,5.912352941176471
1602BR,21.230603472570525,53.097142857142856
1603BR,2.015254326381664,39.724999999999994
1606BR,9.71341702245409,11.003428571428572
1607BR,24.01319907883995,54.254
1608BR,6.266320848375856,6.4237142857142855
1609BR,9.811964974798201,22.581666666666667
1610BR,9.818090954966754,25.235
1612BR,28.779245994292484,38.379999999999995
1616BR,12.735548149438511,22.41333333333333
1617BR,6.754237014427227,6.930000000000001
1623BR,2.933693917231312,5.08
1625BR,21.356025931566567,32.84538461538462
1632BR,7.318039246886581,6.904347826086957
1634BR,3.4796754261609766,2.57375
1900BB,0.424264068711927,50.28
1902BB,11.001690015323886,10.811428571428571
1904BB,22.006396892470793,22.845588235294116
1906BB,3.66988419435818,23.765
1907BB,3.7193816690412422,27.79
1908BB,1.937472580451139,48.66
1909BB,15.464425304549794,24.884999999999998
1910BB,6.300321420372136,35.235
1911BB,11.066898694877851,9.060571428571428
1913BB,7.988512585790508,8.335
1914BB,5.614427842621185,65.33
1915BB,19.80088565628086,21.444857142857142
1916BB,5.133595231414331,49.010000000000005
1917BB,13.102688655386727,57.215
1918BB,3.5143207024971406,54.835
1919BB,1.6758430714121209,67.005
1920BB,26.60004528362516,47.23090909090909
1921BB,16.91330067561,22.963076923076922
1922BB,8.42164176393178,79.065
1923BB,26.402365690124963,25.94157894736842
1924BB,17.489968403685147,15.996190476190478
1925BB,23.57859304538759,27.98
1926BB,26.160118255361596,24.45263157894737
1927BB,24.43568281759085,23.52952380952381
1928BB,23.059749698128794,22.79315789473684
1929BB,8.445824357375084,8.814571428571428
1930BB,17.70521871061307,16.46157894736842
1931BB,4.5325544674057685,25.655
1933BB,0.07778174593051983,46.835
1934BB,0.3181980515339384,101.985
1935BB,19.963470766282896,20.054583333333333
1936BB,0.0,16.38
1938BB,0.13435028842544242,61.765
1939BB,0.5232590180780441,13.5
1940BB,107.50678316513404,38.51083333333334
1941BB,19.15702845939159,21.61
1944BB,0.27577164466275395,35.065
1945BB,8.43118657516351,10.36875
1946BB,10.139911242215094,79.98
1947BB,13.692944082521437,11.51
1948BB,8.974568406319612,9.565416666666666
1950BB,5.833630944789017,55.415
1950BR,1.4566399692442895,49.01
1951BB,19.62618289321648,20.61542857142857
1952BB,3.097127701597075,51.97
1953BB,19.791530732601146,21.583714285714283
1953BR,1.781909088590092,65.65
1954BB,25.41208083973137,26.41057142857143
1954BR,24.382615847270277,42.42
1955BB,5.48520302797121,6.144516129032259
1955BR,5.122580729801467,42.34666666666667
1956BB,0.28284271247462306,89.0
1956BR,9.585582600004688,10.70657142857143
1957BB,1.7677669529663689,50.12
1957BR,1.0748023074035595,65.0
1958BB,19.462837525340827,20.09285714285714
1958BR,16.270297978295325,17.019142857142857
1959BB,9.462323812353103,12.079473684210527
1959BR,17.048953490641306,18.13285714285714
1960BB,24.35982861187656,71.58500000000001
1960BR,18.884073536536906,72.84333333333333
1961BR,132.6049595289206,140.0175
1962BB,25.009128637707292,25.6675
1962BR,129.2371668677397,140.67
1963BB,4.780041840821055,75.25
1963BR,8.948308965013075,76.14333333333333
1964BB,20.1185939314929,19.903030303030302
1964BR,24.360170883114623,46.64363636363637
1965BB,17.04782722001109,20.058529411764706
1965BR,11.587849997433745,12.839714285714285
1966BB,22.852281726881827,22.816764705882353
1966BR,21.82653543489917,43.229090909090914
1967BB,20.628112198219178,22.767083333333332
1967KO,19.452791327214918,20.324857142857145
1968BB,24.63431006277439,26.490285714285715
1968BR,20.28644758942086,21.591714285714286
1968KO,20.038340653219112,20.94257142857143
1969BB,30.985647205974395,32.09714285714286
1969BR,0.01414213562373112,3.6399999999999997
1970BB,3.549676041556467,33.99
1970BR,350.31821134505697,293.18
1971BB,17.837008032614538,16.28
1971KO,18.020969690097942,19.28
1972BB,8.617179840632149,9.856666666666667
1972BR,20.09582428718744,20.941428571428574
1972KO,19.21178503860971,20.14742857142857
1973BB,14.373376929926657,14.993428571428572
1973BR,5.741707063234761,46.56
1973KO,22.360598825432486,22.962857142857143
1974BB,1.3576450198781649,50.769999999999996
1974BR,18.622821605165395,20.724857142857143
1974KO,19.984747433980747,51.455999999999996
1975BB,14.467404743076765,41.08
1975BR,3.557419476718112,68.68666666666667
1975KO,6.57417160324459,8.740285714285715
1976BB,9.834928377496004,10.481904761904762
1976BR,24.441372636651085,44.72181818181818
1976KO,5.8326714118248875,6.9397142857142855
1977BB,9.200566633993507,10.589714285714285
1977BR,23.93666865682346,24.973714285714287
1977KO,15.376622708707073,12.435185185185185
1978BB,15.35003666269949,16.43457142857143
1978BR,4.351425053933491,86.23
1978KO,5.960647658115826,7.719714285714286
1979BB,17.088641107218102,17.78125
1979BR,21.305839208295644,22.12457142857143
1979KO,18.14965795913558,19.754285714285714
1980BB,6.434671708797594,68.75999999999999
1980BR,18.956497145665217,20.254285714285714
1980KO,18.562305450991644,18.966451612903228
1981BB,25.85059308521069,25.08857142857143
1981BR,1.930401512639275,39.685
1981KO,21.677362866371364,22.412571428571425
1982BB,16.196779880192082,14.972571428571428
1982BR,17.57877498337033,18.642285714285716
1982KO,18.72460351982893,19.786285714285714
1983BB,15.210212816165441,17.585
1983BR,20.28215644974915,21.38657142857143
1983KO,20.29133913849979,21.331714285714288
1984BB,37.06653746979883,54.410000000000004
1984BR,22.617830821996108,22.872285714285713
1984KO,21.42055334360479,23.02342857142857
1985BB,15.273709394101427,15.966857142857144
1985BR,25.838973769376864,46.723636363636366
1985KO,19.221083421575376,20.15857142857143
1986BB,27.09508221061527,75.436
1986BR,21.625345688207016,22.649428571428572
1986KO,10.030079927963907,11.117142857142856
1987BB,939.558703892686,324.9042857142857
1987BR,14.8951748602575,14.988000000000001
1987KO,18.178278784579483,18.410645161290322
1988BB,20.632901894297618,22.526666666666667
1988KO,19.099715141524886,20.298571428571428
1989BB,19.469304916960436,20.741142857142854
1989BR,18.47255346714792,19.724857142857143
1990BB,22.88890331421618,24.080833333333334
1990BR,23.116829751888073,45.432
1990KO,21.45503315222387,22.236285714285714
1991BB,22.829566066295744,24.184583333333336
1991BR,11.214713549618637,63.56
1991KO,19.503895740995702,20.425428571428572
1992BB,22.727495830440468,23.734571428571428
1992BR,20.182502230955436,21.255142857142857
1992KO,7.983235559596121,78.745
1993BB,19.931745899992023,20.992285714285714
1993BR,16.66591191624389,50.278
1993KO,19.426485308170687,20.68542857142857
1994BB,21.043739291327114,22.573142857142855
1994BR,15.357131718581071,16.507714285714286
1995BR,21.618263819933258,23.004
1995KO,17.83406152339304,19.34285714285714
1996BB,14.660763029427972,13.79257142857143
1996BR,5.819029128643369,81.5
1996KO,17.22851218964968,19.019714285714283
1997BB,21.959090037934583,23.04
1997BR,3.5689447553396887,59.095
1997KO,17.48914209137878,18.970285714285716
1998BB,10.917728701520293,74.78
1998BR,257.836230322014,187.96
1998KO,19.034715467828157,19.968
1999BB,24.564413516885992,25.11342857142857
1999BR,2.73650324319194,13.865
1999KO,20.275267576387684,21.328
2001BR,0.4171930009000617,24.744999999999997
2002KO,17.343492989905727,28.03909090909091
2004KO,7.06549464806596,8.389714285714286
2006BR,9.37345129026172,14.73090909090909
2012BB,0.5868986283848339,9.055
2014BB,3.245620125646253,10.935
2017BB,4.695189027078675,7.390000000000001
2019BB,3.0476302269140194,11.175
2023BB,0.38890872965259915,34.345
2025KO,1.695878221210612,1.788333333333333
2028BB,1.576848122046001,3.5549999999999997
2032BB,13.76736902970208,17.445
2037BB,8.408919506852666,14.535454545454543
2037KO,1.0465180361560906,12.1
2039BB,103.45435158001008,106.76542857142857
2040KO,0.014142135623730649,8.58
2042KO,5.416437943888956,19.869999999999997
2046BB,3.73352380466497,16.33
2048KO,3.06440049930946,2.387142857142857
2049KO,0.1343502884254443,12.725000000000001
2050KO,0.14849242404917495,3.405
2054BR,0.028284271247461926,3.12
2055KO,26.16498045450969,28.65514285714286
2061BR,0.9117126740371663,2.418
2062BR,63.71046731467715,111.36636363636363
2064BB,19.325228329828352,115.855
2074BR,0.09192388155425078,5.055
2075BB,12.544074298249352,16.27
2075BR,12.427054211020259,18.181818181818183
2076BB,1.5627059864222732,36.855000000000004
2076BR,23.941844052060624,18.860588235294117
2077BR,0.34648232278140795,3.1550000000000002
2078BB,5.8194888091652865,13.705
2078BR,0.10606601717798238,4.865
2079BR,15.457680476523176,14.004285714285714
2080BR,6.473768556855512,7.231714285714286
2082BR,11.020602469369758,18.336666666666666
2083BR,9.615524714247426,11.029696969696971
2084BB,1.5049572630597732,2.5481818181818183
2086BR,11.667261889578034,18.65
2099BB,3.466193353469533,5.841818181818183
2104BB,1.1525840533340705,19.585
2106BB,8.24928392104939,8.919714285714285
2107BB,0.049497474683058526,8.735
2108BB,0.049497474683058214,4.475
2111BB,0.04242640687119289,6.3100000000000005
2112BB,0.8273149339882612,9.515
2113BB,2.5541083344404116,2.2220833333333334
2116BB,12.07676616517863,11.311142857142856
2120BB,0.16263455967290608,3.7249999999999996
2121BB,4.666904755831213,18.1
2123BB,0.3181980515339462,4.5649999999999995
4008BR,54.72098752379496,61.05823529411765
4060BR,38.06197781318989,22.880142857142857
4351BR,138.3515913967628,136.20142857142858
4361BR,103.42963062111441,115.43514285714286
4362BR,104.04647031838363,115.38285714285715
4365BR,69.31410285520437,72.75428571428571
4366BR,72.98734928601202,78.72971428571428
4367BR,1234.149513257213,262.24888888888887
4368BR,51.99467395639608,56.100857142857144
4372BB,70.72992519780715,71.38142857142857
4373BB,121.51959592502565,124.27657142857144
4376BB,12.283249279499248,10.057083333333333
4378BB,11.302652600089914,12.751714285714286
4380BB,85.92625456891756,91.87
4391KO,157.44268711329383,201.64636363636365
4392KO,49.626788980729096,52.86914285714286
4396KO,104.11648956817552,358.66999999999996
5006KO,46.22101403320329,24.915151515151514
5240BB,0.014142135623730727,1.13
5417BR,3.691097397793781,20.4
5425BR,0.23334523779156074,6.715
7224KO,5.3810826048296265,8.635
7541BR,8.994101914237879,9.806857142857144
9503BB,2.3051681066681446,4.89
9510BB,0.49497474683058273,6.83
9511BB,0.0,0.0
9512BB,0.25455844122715765,7.449999999999999
9513BB,0.021213203435596288,5.154999999999999
9515BB,18.15850214087054,15.41
9516BB,0.1131370849898477,6.32
9517BB,0.0,6.95
9518BB,0.021213203435596288,6.225
0208BR,,22.51
0220KO,,64.18
0265BR,,12.81
0472BB,,222.93
0489BR,,25.55
0630KO,,21.24
0670BR,,28.18
1100BB,,94.91
1106KO,,51.81
1110BB,,17.25
1170BB,,12.6
1179BB,,52.48
1203KO,,49.95
1322BR,,24.1
1326BR,,46.77
1341BR,,40.48
1347BR,,34.66
1359BR,,65.13
1367BR,,39.51
1398BR,,44.5
1409BR,,46.82
1414BR,,35.42
1442BR,,33.16
1481BR,,41.01
1486BR,,31.86
1952BR,,75.21
4012KO,,0.0
